Label,Tweet
1,China eyes beyond Gwadar at #Karachi  Its #EastIndiaCompany model  #Imrankhan celebrated #Taliban breaking slavery of West  leading #Pakistan to slavery of #China with his Generals  @asthana_shashi   CPEC panel okays ambitious Karachi coastline plan https://t co/KiewxnsvpM
1,Govt of pak and CPEC requested to focuss on Gawadar water supply and electricity besides peace  security and then further development in visible terms  to make the area clean  green an educated  #GwadarHamaraHai
1,MARITIME MINISTRY INITIATES A HUGE ECONOMIC TRANSFORMATION PROJECT FOR KARACHI UNDER CPEC  A monumental decision was taken during the 10th Joint Cooperation Committee (JCC) on CPEC  held on 23rd September 2021 at Islamabad and Beijing  https://t co/pxHtxv4jVp
0,@CPEC_Official I ASK FOR JUSTICE FOR VICTIMS OF FRAUD COMMITTED BY SCHON &amp; RECEIVE SCAM CALLS +49442038445430 ALL WEWANT IS OUR MONEY üí∞ &amp; COMPENSATION FOR THE BILLIONS THEY SCAMMED #DUBAILAGOON
1,Thank you #Pakistan and #China for #CPEC Expansion to #Afghanistan  https://t co/HJa7yLYnyC
1,CPEC Moving forward:10th JCC on CPEC to be held today  #CPEC #JCC2021   
0,@AhmedWJanjua @PTIofficial @Asad_Umar Instead of playing cross-blame game  why can‚Äôt Asad Umer give comprehensive statement as to current status of CPEC works  CPEC Meeting will not prove anything 
0,@Mariaiffi China is not doing anything  They are only inveating on CPEC 
1,Amb Liu Jinsong DG of Dept of Asian Affairs at MOFA China in his remarks said that Pakistan &amp; China have developed deep mutual trust  &amp; need to further strengthen China-Pak strategic cooperation by ensuring safe &amp; smooth construction of CPEC   @TalatShabbir3 @ISSIslamabad https://t co/NBYosBNMb9
1,Bank of China  Karachi University sign MoU  
1,Pakistan‚Äôs exports to China expected to double: Ambassador Haque #Pakistan #China #CPEC #DTD @LiuXininBeijing @PakinChina_ https://t co/Kw1KsR2Hpm
0,Both China and Afghanistan are a bottomless pit  whosoever invests will only face massive losses   China is already losing money on CPEC  I assume  #ModiInAmerica
1,Corrupt media and opposition are propagating against CPEC  blaming PTI govt to slow down CPEC  spreading false stories that China is unhappy  But the fact is below  CPEC is not only moving ahead but also expanding  Well done @ImranKhanPTI https://t co/dhkXAHYqMK
1,Dr Moeed Yusuf National Security Advisor in his remarks said that Pakistan's geostrategic location provides it with 3 opportunities i e  connectivity through CPEC; development partnerships with other countries;&amp; peace within Pakistan &amp; good relations with neighbours  @YusufMoeed https://t co/qh4PKW7yMZ
1,I believe there has been a lot of interest in increasing Afghanistan's economic connectivity with Pakistan through the CPEC  as well as with other neighbouring countries like Iran  China  and Central Asian countries 
0,@TheWolfpackIN China  Iran and Pakistan had joined hands to exploit #BalochPorts of #Gawadar &amp; #Chabahar but unfortunately the so called allies of Baloch that is #India and #Afgjanistan  had miserably failed to support Baloch movement which could dismantled #CPEC and Chinese evil designs 
1,#CPEC will always win @CPEC_Official @Asad_Umar  @ravapk https://t co/BZlHSjjVV6
1,Our geostrategic paradigm is linked to China; Pakistan looks towards China to realize its goal of regional connectivity: Dr Moeed Yusuf  @YusufMoeed https://t co/lSSe2RLmCF
1,Chinese Foreign Ministry Spokesperson Hua Chunying has said that China is willing to work with Pakistan to implement the outcomes of the recently held 10th Joint Cooperation Committee (JCC) of the China-Pakistan Economic Corridor (CPEC) including the Karachi project 
0,#GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad https://t co/7gYdZ0Pizy
1,Great honor with H E  Prime Minister Imran Khan @ImranKhanPTI to witness the Commercial Operation of Matiari-Lahore HVDC project  a milestone of #CPEC  It‚Äôs a significant moment for Pakistan‚Äôs power grid system entering into a new era of hybrid AC/DC system  https://t co/z1CUo8QAoM
1,GOOD NEWS FOR PAKISTAN  PLEASE WATCH THIS  **3 Big News For Pakistan** (JCC Meeting On CPEC) **GSP Plus Extended Fo    https://t co/h26zHGwhy1 via @YouTube
1,Islamabad on Thursday committed with Beijing that it would not reopen $15 billion deals of energy projects under the CPEC  as both the nations also agreed on new areas of cooperation to deepen strategic economic relations  
1,Delighted to moderate Symposium on Centennial Goals of China  Learning from the past- Planning for the future at COMSATS  29 oct @CathayPak @CPEC_Official @ForeignOfficePk @PakAmbChina @fawadchaudhry @PakistanFS @ShireenMazari1 https://t co/8FgpIawSoa
1,KKH Phase II wins Best Bridge/Tunnel Award @AmbNong @CathayPak @zlj517   
1,Chief Minister Balochistan  Jam Kamal Khan on Thursday termed Pakistan China Economic Corridor (CPEC) as a #OurHopeJamKamal
1,It is a diverse learning experience to listen to Governor State Bank @rezabaqir  CEO Siemens Pakistan Markus Erich  VC @EngroCorp Samad Dawood and Mr  Khalid Mansoor SAPM CPEC talking about leadership for new economic realities  #LeadersInIsb #LeadersInIslamabad #MartinDow https://t co/ObJeCEM8nY
1,Under Construction #Karot Hydropower Project - 720MW Located on #Jhelum river and first Hydel Project of #CPEC  The Project physicals progress is around 93% and first unit commissioning is expected in early 2022  #KarotHPP #CPEC #Hydropower #CheapEnergy #Dam #Pakistan #China üáµüá∞üá®üá≥ https://t co/yEghzQ3Lt5
1,There is a strong support and clarity at the leadership level between Pakistan and China on major issues of mutual interest  regional and international organizations: Amb Asim Iftikhar https://t co/Kh5WBOLgK9
1,‚ÄúWill put Khi [Karachi] at par with developed port cities ‚Äù PM Imran Khan noted   Yesterday  China and Pakistan developed a consensus on making the multi-billion Karachi Coastal Comprehensive Development Zone (KCCDZ) project part of the CPEC framework 
1,PM terms inclusion of¬†KCCDZ¬†in CPEC 'game changer' 
1,Planning Minister Asad Umar  however  said at a press conference later that his government had completed a major part of the CPEC and that politicians should talk about sensitive programmes with care 
1,@sonaliranade @HappymonJacob 1 Russia China and Iran thru Pakistan shall as a coalition with different but not conflicting interests share a development strategy that is designed for Afghanistan The smaller nations shall troop in too Remember BRI Silk Road CPEC Gwadar Chabahar 
1,"And what our PM said üëá ""Pakistan will severely punish perpetrators behind the Dasu Dam terror attack  do its utmost to protect safety of Chinese &amp; firmly advance CPEC construction  Pakistani Prime Minister Imran Khan said on Fri to Chinese FM Wang Yi during SCO meeting  Dushanbe https://t co/5l6DhPlG0i"
1,CPEC 10th Joint Cooperation Committee Meeting  in Islamabad today co-chaired by Federal Minister for PD&amp;SI @Asad_Umar and Vice Chairman of NDRC China Mr  Ning Jizhe  For those who thought CPEC has slowed down time to bite your tongue  https://t co/rcqlb0o54W
1,CPEC panel okays ambitious Karachi coastline plan - https://t co/ZOUTQ9NVNy: CPEC panel okays ambitious Karachi coastline plan¬†¬†https://t co/ZOUTQ9NVNy https://t co/SYlSvvTT7a #NationalT20Cup #HindutvaStateTerror #MuslimLivesMatter
1,@ImranKhanPTI @MaritimeGovPK CPEC is a game changer as it will turn Pakistan into a Chinese colonyüòÇüòÇ
1,Karachi Comprehensive Coastal Development Zone #KCCDZ will clean-up our marine habitat for fishermen  develop 20 000 low income housing units and create opportunities for investors: Prime Minister @ImranKhanPTI https://t co/GMzj7vzeaG
1,In a tweet  Prime Minister Imran Khan termed the inclusion of Karachi coastal zone in the CPEC as game changer and expressed the hope that it would help in cleaning up marine habitat for fishermen  develop low income housing units and creating investment opportunities 
1,CPEC progressing successfully despite challenges: Asad: Minister for Planning and Development Asad Umar has reiterated Pakistan‚Äôs commitment to the multi-billion dollar China-Pakistan Economic‚Ä¶ https://t co/aR3lmli7Du #HBDShehbazSharif #IndiaBehindThreats #IndianSportsTerrorism
1,CPEC‚Äôs Matiari-Lahore power transmission line to cut losses from 17 to 4pc: PM: ISLAMABAD  Sep 30 (APP): Prime Minister Imran Khan on Thursday said the operationalization of the country‚Äôs‚Ä¶ https://t co/TXoCrXJleX #ÿßŸÜŸπÿ±ŸÜ€åÿ¥ŸÜŸÑ_ÿµÿßÿØŸÇ_ÿßŸàÿ±_ÿßŸÖ€åŸÜ #StudentsMarchToPMHouse #BreakingNews
1,Chinese in IT sector of Pakistan: Newly established ‚ÄòJoint Working Group on IT‚Äù under CPEC to revitalize IT industry September 25  2021    Chinese in IT sector of Pakistan https://t co/mJQUX57tEz
1,@ImranRiazKhan Siding with China from CPEC  Vaxin  Agricultural research  importing goods  factories and selling JF17      What do you expect from U S   E U or anyone from their camp?  Pakistan Zindabad
0,The average Chinese loan to #Pakistan has an interest rate of 3 76%  a maturity period of 13 2 years and a grace period of 4 3 years    A typical loan from an @OECD lender like Germany  France or Japan carries a 1 1% interest rate and a repayment period of 28 years    #CPEC https://t co/mbgj8h2bdQ
1,The government approved the New #Gwadar International Airport project at an upward revised cost of Rs51 3 billion  showing an increase of 138% in its construction price within five years amid a slow pace progress on an important #China #Pakistan Economic Corridor (#CPEC) scheme  https://t co/kympZsfHN2
0,@CPEC_Official I have tried many time in CPEC for job but i did get the response  So can some one tell how can i get the job in suki kinari project?
0,#Dasu project remains halted #Pakistan #China relationship is akin to Mephistopheles &amp; Satan  Howsoever close #Pak gets to Beijing  the latter will extract its pound of flesh from a barebones #Islamabad #CPEC #debt @DrAmjadMirza @KinraMark 
0,Pakistan needs CPEC for progress  but China needs it ten times more for world dominance  so how come Pakistan ends up paying for it       
0,Pak to make partial payments to agitated Chinese companies for CPEC projects - https://t co/bVby5CRu8n https://t co/6NV4YaN2iX
0,WTF! ‚ÄúThere would be around 5 million Chinese nationals working in #Pakistan by 2025‚Äù- So that‚Äôs what #CPEC is all about- Pakistanis meanwhile run door to door to seek jobs! Where are jobs under CPEC?  
1,Newly established ‚ÄòJoint Working Group on IT‚Äù under CPEC to revitalize IT¬†industry https://t co/93jWoKDEpL
1,Pakistan‚Äôs first high voltage direct current (HVDC) transmission link connecting Matiari (Sindh) to¬†Lahore (Punjab) officially launched today   The 886-km 660kV HVDC Matiari-Lahore project constructed under #CPEC is capable of transmitting up to 4 000MW of electricity ‚ö°Ô∏è
1,Software technology parks being constructed as part of #CPEC: IT Minister   Read more on:  
1,Balochistan was of special importance due to its geographical location and China-Pak Economic Corridor (CPEC) has further increased its value  #OurHopeJamKamal @ISMAIL11WAZIR @TeamPakDefense
1,Pakistan‚Äôs geostrategic paradigm now linked to China  says Moeed Yusuf @YusufMoeed @ISSIslamabad @CPSC_ISSI   
1,Senator @sherryrehman moving a Bill to amend CPEC Act 2021  for the due representation for each of the provinces and ministerial oversight  https://t co/gOQhV006Ld
0,Federal Govt is not supposed to use #CPEC as tool to confiscate Sindh's Islands 
0,"The government had set ""a¬†one-month deadline¬†for the Power Division to devise a policy to deal with the problem of a delay in the start of commercial operations by five China CPEC power projects in August ""  "
1,CPEC #10th Joint Cooperation Committee (JCC) Meeting is being commenced in Islamabad today  Which is co-chaired by Federal Minister for PD&amp;SI Asad Umar and Vice Chairman of NDRC China Mr  Ning Jizhe #10thJCC #CPEC #PakChinaFriendship üáµüá∞üá®üá≥ https://t co/uWLXzVC7aJ
0,SADLY founder of #Pakistan #Jinnah monument in #Gawadar demolished allegedly by #BLA  a group struggling to earn freedom for their homeland #Balouchistan  3rd deep sea port of #Pakistan after #Karachi &amp; #BinQasim  Gawadar is part of #CPEC  holds strategic &amp; economic significance  https://t co/uAERrAZ8Su
